date,Appliances,lights,T1,RH_1
20/4/2016 22:20,60,0,22.39,33.9
20/4/2016 22:30,40,0,22.39,33.96666667
20/4/2016 22:40,60,0,22.29,34.09
20/4/2016 22:50,60,0,22.29,34.16333333
20/4/2016 23:00,50,0,22.29,34.23
20/4/2016 23:10,60,0,22.29,34.3175
20/4/2016 23:20,40,0,22.23,34.32666667
20/4/2016 23:30,50,0,22.2,34.29
20/4/2016 23:40,20,0,22.2,34.36333333
20/4/2016 23:50,30,0,22.2,34.43333333
21/4/2016 0:00,30,0,22.2,34.5
21/4/2016 0:10,60,0,22.16666667,34.53
21/4/2016 0:20,60,0,22.1,34.59
21/4/2016 0:30,60,0,22.1,34.59
21/4/2016 0:40,50,0,22.1,34.66333333
21/4/2016 0:50,50,0,22.1,34.7
21/4/2016 1:00,40,0,22.1,34.7
21/4/2016 1:10,50,0,22,34.7
21/4/2016 1:20,50,0,22,34.7
21/4/2016 1:30,60,0,22,34.7
21/4/2016 1:40,60,0,22,34.76
21/4/2016 1:50,60,0,21.96333333,34.79
21/4/2016 2:00,50,0,21.89,34.86333333
21/4/2016 2:10,50,0,21.89,34.9
21/4/2016 2:20,40,0,21.89,34.9
21/4/2016 2:30,50,0,21.89,35
21/4/2016 2:40,50,0,21.89,35
21/4/2016 2:50,50,0,21.82333333,35
21/4/2016 3:00,60,10,21.79,35
21/4/2016 3:10,50,0,21.79,35
21/4/2016 3:20,40,0,21.79,35
21/4/2016 3:30,30,0,21.79,35.06
21/4/2016 3:40,30,0,21.76,35.09
21/4/2016 3:50,30,0,21.7,35.16333333
21/4/2016 4:00,60,0,21.7,35.2
21/4/2016 4:10,40,0,21.7,35.2
21/4/2016 4:20,60,0,21.7,35.23
21/4/2016 4:30,50,0,21.7,35.29
21/4/2016 4:40,60,0,21.66666667,35.26
21/4/2016 4:50,50,0,21.6,35.2
21/4/2016 5:00,60,0,21.6,35.29
21/4/2016 5:10,80,0,21.6,35.29
21/4/2016 5:20,60,0,21.6,35.92666667
21/4/2016 5:30,60,20,21.6,36.46
21/4/2016 5:40,70,10,21.6,36.4
21/4/2016 5:50,80,20,21.6,36.5
21/4/2016 6:00,70,10,21.6,36.5
21/4/2016 6:10,120,0,21.6,36.65666667
21/4/2016 6:20,50,0,21.6,36.79
21/4/2016 6:30,50,0,21.6,36.93333333
21/4/2016 6:40,50,0,21.6,37
21/4/2016 6:50,30,0,21.6,37.09
21/4/2016 7:00,30,0,21.53333333,37.03
21/4/2016 7:10,30,0,21.5,36.96666667
21/4/2016 7:20,30,0,21.5,36.9
21/4/2016 7:30,60,0,21.5,36.9
21/4/2016 7:40,60,0,21.5,36.9
21/4/2016 7:50,50,0,21.5,36.9
21/4/2016 8:00,50,0,21.5,36.9
21/4/2016 8:10,50,0,21.5,36.9
21/4/2016 8:20,50,0,21.5,36.96666667
21/4/2016 8:30,50,0,21.5,37.03
21/4/2016 8:40,60,0,21.5,37.09
21/4/2016 8:50,50,0,21.5,37.12666667
21/4/2016 9:00,60,0,21.5,37.2675
21/4/2016 9:10,50,0,21.56666667,37.29
21/4/2016 9:20,50,0,21.6,37.32666667
21/4/2016 9:30,50,0,21.6,37.4
21/4/2016 9:40,50,0,21.6,37.4
21/4/2016 9:50,50,0,21.6,37.46666667
21/4/2016 10:00,60,0,21.7,37.59
21/4/2016 10:10,70,0,21.7,37.66333333
21/4/2016 10:20,70,0,21.73,37.7
21/4/2016 10:30,40,0,21.79,37.76
21/4/2016 10:40,40,0,21.79,37.73
21/4/2016 10:50,30,0,21.79,37.79
21/4/2016 11:00,50,0,21.79,37.79
21/4/2016 11:10,50,0,21.85666667,37.86333333
21/4/2016 11:20,60,0,21.89,37.9
21/4/2016 11:30,50,0,21.89,37.9
21/4/2016 11:40,60,0,21.92666667,37.86333333
21/4/2016 11:50,60,0,22,37.73
21/4/2016 12:00,50,0,22.1,37.7
21/4/2016 12:10,50,0,22.175,37.7
21/4/2016 12:20,50,0,22.2,37.62666667
21/4/2016 12:30,50,0,22.29,37.56
21/4/2016 12:40,50,0,22.29,37.43333333
21/4/2016 12:50,50,0,22.32333333,37.03333333
21/4/2016 13:00,60,0,22.39,36.5
21/4/2016 13:10,50,0,22.5,35.99
21/4/2016 13:20,60,0,22.5,35.93
21/4/2016 13:30,70,0,22.6,36.69666667
21/4/2016 13:40,70,0,22.6,36.03
21/4/2016 13:50,60,0,22.73,35.86333333
21/4/2016 14:00,70,0,22.79,35.59666667
21/4/2016 14:10,40,0,22.76,34.55666667
21/4/2016 14:20,60,0,22.7,33.89
21/4/2016 14:30,60,0,22.79,33.86
21/4/2016 14:40,60,10,22.79,34.06
21/4/2016 14:50,80,0,22.89,34.55666667
21/4/2016 15:00,60,0,22.96333333,35.03
21/4/2016 15:10,60,0,23,34.96666667
21/4/2016 15:20,50,0,23,34.9
21/4/2016 15:30,50,0,23.1,35
21/4/2016 15:40,80,0,23.1,35
21/4/2016 15:50,80,0,23.1,35
21/4/2016 16:00,110,0,23.06666667,34.93
21/4/2016 16:10,80,0,23,34.79
21/4/2016 16:20,90,0,23,34.79
21/4/2016 16:30,90,0,23,34.86333333
21/4/2016 16:40,70,0,23,34.9
21/4/2016 16:50,80,0,23,34.9
21/4/2016 17:00,80,0,23,34.93333333
21/4/2016 17:10,120,0,23,35
21/4/2016 17:20,230,0,23,35.16666667
21/4/2016 17:30,310,0,23,35.89333333
21/4/2016 17:40,360,0,23.03333333,37.59666667
21/4/2016 17:50,110,0,23.1,37.99
21/4/2016 18:00,120,0,23.13333333,38.86333333
21/4/2016 18:10,120,0,23.2,38.79666667
21/4/2016 18:20,440,10,23.2,38.52666667
21/4/2016 18:30,150,0,23.2,38.19333333
21/4/2016 18:40,130,0,23.2,37.96666667
21/4/2016 18:50,120,0,23.175,37.7225
21/4/2016 19:00,150,10,23.1,37.79666667
21/4/2016 19:10,130,0,23.1,37.52666667
21/4/2016 19:20,130,0,23.1,37.26666667
21/4/2016 19:30,130,0,23.1,37.2
21/4/2016 19:40,130,0,23.03333333,37.2
21/4/2016 19:50,100,0,23,37.16333333
21/4/2016 20:00,90,0,23,37.09
21/4/2016 20:10,120,0,23,37.06
21/4/2016 20:20,410,0,22.92666667,37.13333333
21/4/2016 20:30,200,0,22.89,37.2
21/4/2016 20:40,110,0,22.89,37.26
21/4/2016 20:50,120,0,22.89,37.2
21/4/2016 21:00,70,10,22.89,37.12666667
21/4/2016 21:10,70,0,22.89,37.2
21/4/2016 21:20,70,0,22.89,37.12666667
21/4/2016 21:30,60,0,22.89,37.06
21/4/2016 21:40,70,0,22.89,37
21/4/2016 21:50,70,0,22.89,37
21/4/2016 22:00,80,0,22.89,37
21/4/2016 22:10,70,0,22.84,36.95
21/4/2016 22:20,70,0,22.85666667,36.96666667
21/4/2016 22:30,70,0,22.85666667,36.96666667
21/4/2016 22:40,60,0,22.79,36.93333333
21/4/2016 22:50,70,0,22.79,37
21/4/2016 23:00,60,0,22.79,37.03
21/4/2016 23:10,70,0,22.79,37.09
21/4/2016 23:20,60,0,22.79,37.09
21/4/2016 23:30,70,0,22.79,37.09
21/4/2016 23:40,80,0,22.7,37.2
21/4/2016 23:50,70,0,22.76,37.2
22/4/2016 0:00,70,0,22.7,37.2
22/4/2016 0:10,70,0,22.7,37.2
22/4/2016 0:20,60,0,22.7,37.2
22/4/2016 0:30,70,0,22.7,37.26
22/4/2016 0:40,60,0,22.7,37.29
22/4/2016 0:50,40,0,22.63333333,37.29
22/4/2016 1:00,50,0,22.7,37.32666667
22/4/2016 1:10,50,0,22.63333333,37.32666667
22/4/2016 1:20,60,0,22.6,37.32666667
22/4/2016 1:30,80,0,22.6,37.4
22/4/2016 1:40,60,0,22.6,37.4
22/4/2016 1:50,70,0,22.6,37.4
22/4/2016 2:00,70,0,22.6,37.4
22/4/2016 2:10,60,0,22.53333333,37.4
22/4/2016 2:20,70,0,22.53333333,37.4
22/4/2016 2:30,60,0,22.5,37.4
22/4/2016 2:40,80,0,22.5,37.4
22/4/2016 2:50,70,0,22.5,37.4
22/4/2016 3:00,70,0,22.5,37.4
22/4/2016 3:10,70,0,22.5,37.4
22/4/2016 3:20,60,0,22.5,37.4
22/4/2016 3:30,60,0,22.39,37.26
22/4/2016 3:40,70,0,22.39,37.2
22/4/2016 3:50,70,0,22.39,37.2
22/4/2016 4:00,60,0,22.39,37.2
22/4/2016 4:10,80,0,22.39,37.2
22/4/2016 4:20,70,0,22.32333333,37.2
22/4/2016 4:30,70,0,22.35666667,37.2
22/4/2016 4:40,70,0,22.29,37.12666667
22/4/2016 4:50,50,0,22.29,37.2
22/4/2016 5:00,70,0,22.29,37.2
22/4/2016 5:10,60,0,22.29,37.2
22/4/2016 5:20,70,0,22.29,37.2
22/4/2016 5:30,70,0,22.23,37.12666667
22/4/2016 5:40,70,0,22.2,37.09
22/4/2016 5:50,80,0,22.2,37.09
22/4/2016 6:00,120,10,22.2,37.33
22/4/2016 6:10,50,0,22.2,37.86333333
22/4/2016 6:20,40,0,22.2,38.09
22/4/2016 6:30,50,0,22.26,38.16333333
22/4/2016 6:40,70,0,22.29,38
22/4/2016 6:50,70,0,22.29,37.93333333
22/4/2016 7:00,90,0,22.2,37.76
22/4/2016 7:10,310,0,22.2,37.7
22/4/2016 7:20,340,0,22.2,38.4
22/4/2016 7:30,110,0,22.2,38.2
22/4/2016 7:40,80,0,22.2,38.16333333
22/4/2016 7:50,100,0,22.2,38.09
22/4/2016 8:00,70,10,22.245,40.05
22/4/2016 8:10,100,20,22.29,39.96666667
22/4/2016 8:20,80,10,22.29,39.22666667
22/4/2016 8:30,80,20,22.2,38.76
22/4/2016 8:40,70,10,22.26,38.76
22/4/2016 8:50,610,20,22.2,38.26666667
22/4/2016 9:00,720,10,22.2,37.93333333
22/4/2016 9:10,400,20,22.2,37.7
22/4/2016 9:20,280,10,22.2,37.62666667
22/4/2016 9:30,310,20,22.2,37.7
22/4/2016 9:40,260,10,22.2,38.03333333
22/4/2016 9:50,320,20,22.29,38.82666667
22/4/2016 10:00,310,10,22.35666667,38.69333333
22/4/2016 10:10,320,20,22.32333333,38.59
22/4/2016 10:20,130,20,22.39,38.59
22/4/2016 10:30,680,10,22.32333333,38.76666667
22/4/2016 10:40,610,20,22.39,38.63333333
22/4/2016 10:50,340,10,22.39,38.59
22/4/2016 11:00,260,20,22.39,38.46333333
22/4/2016 11:10,290,10,22.42666667,38.53
22/4/2016 11:20,270,0,22.5,38.4975
22/4/2016 11:30,260,0,22.5,38.4
22/4/2016 11:40,250,0,22.5,38.36333333
22/4/2016 11:50,260,0,22.5,38.09666667
22/4/2016 12:00,220,0,22.53333333,38.02666667
22/4/2016 12:10,160,0,22.6,37.82666667
22/4/2016 12:20,130,0,22.6,37.76
22/4/2016 12:30,90,0,22.6,37.7
22/4/2016 12:40,750,0,22.7,37.93333333
22/4/2016 12:50,720,0,22.7,37.99333333
22/4/2016 13:00,350,0,22.7,38.06666667
22/4/2016 13:10,280,0,22.7,37.92666667
22/4/2016 13:20,290,0,22.79,37.7
22/4/2016 13:30,260,0,22.79,37.7
22/4/2016 13:40,260,0,22.79,37.46666667
22/4/2016 13:50,240,0,22.79,37.32666667
22/4/2016 14:00,110,0,22.79,37.06
22/4/2016 14:10,80,0,22.79,36.93333333
22/4/2016 14:20,90,0,22.85666667,36.79666667
22/4/2016 14:30,80,0,22.85666667,36.59
22/4/2016 14:40,90,0,22.84,36.395
22/4/2016 14:50,80,0,22.79,36.16333333
22/4/2016 15:00,80,0,22.79,36.09
22/4/2016 15:10,60,0,22.85666667,36.12666667
22/4/2016 15:20,330,0,22.85666667,36.33333333
22/4/2016 15:30,440,0,22.89,36.6
22/4/2016 15:40,310,0,22.89,36.4
22/4/2016 15:50,440,0,22.89,36.75666667
22/4/2016 16:00,570,0,22.89,36.75666667
22/4/2016 16:10,370,10,22.89,36.59
22/4/2016 16:20,270,0,22.89,36.53
22/4/2016 16:30,270,0,22.89,36.66333333
22/4/2016 16:40,150,0,22.89,36.59
22/4/2016 16:50,120,0,22.82333333,36.53
22/4/2016 17:00,130,0,22.89,36.59
22/4/2016 17:10,170,0,22.79,36.5
22/4/2016 17:20,440,0,22.85666667,37.22666667
22/4/2016 17:30,300,0,22.89,37.86333333
22/4/2016 17:40,380,10,22.89,37.53
22/4/2016 17:50,870,0,22.89,37.59
22/4/2016 18:00,420,0,22.9175,39.5425
22/4/2016 18:10,230,0,23.13333333,45.19333333
22/4/2016 18:20,180,0,23.16666667,44.5
22/4/2016 18:30,110,0,23.16666667,45.02666667
22/4/2016 18:40,110,0,23.2,43.56666667
22/4/2016 18:50,110,0,23.2,42.56666667
22/4/2016 19:00,110,0,23.2,41.56333333
22/4/2016 19:10,110,0,23.2,41.15666667
22/4/2016 19:20,120,0,23.2,40.69333333
22/4/2016 19:30,100,0,23.2,40.36
22/4/2016 19:40,100,0,23.2,40.06
22/4/2016 19:50,90,0,23.2,39.93333333
22/4/2016 20:00,90,0,23.16666667,39.66333333
22/4/2016 20:10,120,0,23.16666667,39.53
22/4/2016 20:20,100,0,23.1,39.4
22/4/2016 20:30,110,0,23.1,39.12666667
22/4/2016 20:40,100,0,23.1,38.86333333
22/4/2016 20:50,110,0,23.1,38.73
22/4/2016 21:00,100,0,23.1,38.59
22/4/2016 21:10,100,0,23.1,38.59
22/4/2016 21:20,90,0,23.1,38.59
22/4/2016 21:30,50,10,23.1,38.59
22/4/2016 21:40,50,0,23.03333333,38.99666667
22/4/2016 21:50,40,0,23,39.4
22/4/2016 22:00,50,0,22.92666667,39.32666667
22/4/2016 22:10,60,0,22.89,39.23
22/4/2016 22:20,50,0,22.89,39.29
22/4/2016 22:30,60,0,22.79,39.23
22/4/2016 22:40,50,0,22.79,39.23
22/4/2016 22:50,60,0,22.79,39.29
22/4/2016 23:00,60,0,22.73,39.23
22/4/2016 23:10,60,0,22.7,39.2
22/4/2016 23:20,50,0,22.7,39.2
22/4/2016 23:30,50,0,22.7,39.2
22/4/2016 23:40,50,0,22.63333333,39.12666667
22/4/2016 23:50,60,0,22.6,39.09
23/4/2016 0:00,50,0,22.6,39.09
23/4/2016 0:10,60,0,22.6,39
23/4/2016 0:20,60,0,22.6,39
23/4/2016 0:30,50,0,22.5,39.045
23/4/2016 0:40,60,0,22.56666667,39.06
23/4/2016 0:50,60,0,22.5,39.06
23/4/2016 1:00,50,0,22.5,39.09
23/4/2016 1:10,50,0,22.5,39.09
23/4/2016 1:20,50,0,22.5,39.12666667
23/4/2016 1:30,40,0,22.5,39.12666667
23/4/2016 1:40,50,0,22.42666667,39.12666667
23/4/2016 1:50,60,0,22.5,39.2
23/4/2016 2:00,50,0,22.46333333,39.16333333
23/4/2016 2:10,60,0,22.39,39.09
23/4/2016 2:20,60,0,22.39,39.09
23/4/2016 2:30,50,0,22.39,39.09
23/4/2016 2:40,60,0,22.39,39.09
23/4/2016 2:50,60,0,22.39,39.09
23/4/2016 3:00,50,0,22.29,39.09
23/4/2016 3:10,50,0,22.29,39.09
23/4/2016 3:20,50,0,22.29,39.06
23/4/2016 3:30,50,0,22.29,39
23/4/2016 3:40,50,0,22.29,38.96666667
23/4/2016 3:50,60,0,22.2225,38.8725
23/4/2016 4:00,40,0,22.2,38.79
23/4/2016 4:10,70,0,22.2,38.76
23/4/2016 4:20,50,0,22.2,38.7
23/4/2016 4:30,60,0,22.2,38.7
23/4/2016 4:40,50,0,22.2,38.62666667
23/4/2016 4:50,60,0,22.2,38.59
23/4/2016 5:00,50,0,22.13333333,38.59
23/4/2016 5:10,50,0,22.1,38.59
23/4/2016 5:20,50,0,22.1,38.59
23/4/2016 5:30,50,0,22.1,38.5
23/4/2016 5:40,50,0,22.1,38.5
23/4/2016 5:50,50,0,22.1,38.46666667
23/4/2016 6:00,60,0,22.1,38.4
23/4/2016 6:10,50,0,22.06666667,38.36333333
23/4/2016 6:20,60,0,22,38.29
23/4/2016 6:30,50,0,22,38.26
23/4/2016 6:40,60,0,22,38.2
23/4/2016 6:50,60,0,22,38.2
23/4/2016 7:00,50,0,22,38.2
23/4/2016 7:10,50,0,21.945,38.145
23/4/2016 7:20,50,0,21.89,38.09
23/4/2016 7:30,50,0,21.89,38.09
23/4/2016 7:40,60,0,21.89,38.09
23/4/2016 7:50,80,0,21.89,38.49666667
23/4/2016 8:00,50,0,21.92666667,39.12666667
23/4/2016 8:10,60,0,22,39.12666667
23/4/2016 8:20,50,0,22.03333333,39.09
23/4/2016 8:30,80,0,22.03333333,39.09
23/4/2016 8:40,80,0,22.1,38.96666667
23/4/2016 8:50,50,0,22.03333333,38.82666667
23/4/2016 9:00,70,0,22,38.7
23/4/2016 9:10,180,0,22.06666667,38.7
23/4/2016 9:20,190,0,22.1,38.7
23/4/2016 9:30,120,0,22.1,38.56666667
23/4/2016 9:40,300,0,22.1,38.4
23/4/2016 9:50,350,0,22.1,38.4
23/4/2016 10:00,130,0,22.1,38.2
23/4/2016 10:10,130,0,22.1,38.2
23/4/2016 10:20,120,0,22.13333333,38.16333333
23/4/2016 10:30,140,0,22.2,38.0675
23/4/2016 10:40,100,0,22.2,37.93333333
23/4/2016 10:50,110,0,22.2,37.86333333
23/4/2016 11:00,370,0,22.2,37.65666667
23/4/2016 11:10,400,0,22.29,37.8
23/4/2016 11:20,300,10,22.29,38.19333333
23/4/2016 11:30,300,0,22.29,38.29
23/4/2016 11:40,280,0,22.35666667,38.29
23/4/2016 11:50,280,0,22.39,37.93
23/4/2016 12:00,320,0,22.39,37.86333333
23/4/2016 12:10,360,0,22.39,37.79
23/4/2016 12:20,210,0,22.39,37.79
23/4/2016 12:30,90,0,22.42666667,39.1
23/4/2016 12:40,100,0,22.5,38.82666667
23/4/2016 12:50,90,0,22.5,39.09333333
23/4/2016 13:00,90,0,22.5,38.5
23/4/2016 13:10,100,0,22.53333333,37.93
23/4/2016 13:20,100,0,22.53333333,37.59666667
23/4/2016 13:30,100,10,22.5,37.36333333
23/4/2016 13:40,130,0,22.5,37.1175
23/4/2016 13:50,260,0,22.56666667,37.19333333
23/4/2016 14:00,110,0,22.7,38.06
23/4/2016 14:10,110,0,22.76,38.33333333
23/4/2016 14:20,110,0,22.79,38.66333333
23/4/2016 14:30,110,0,22.79,38.59
23/4/2016 14:40,110,10,22.82333333,38.5
23/4/2016 14:50,110,0,22.82333333,38.36
23/4/2016 15:00,110,0,22.82333333,38.06
23/4/2016 15:10,110,0,22.89,37.86
23/4/2016 15:20,80,0,22.89,37.52666667
23/4/2016 15:30,90,0,22.89,37.13333333
23/4/2016 15:40,80,0,23,36.83333333
23/4/2016 15:50,80,0,23,36.62666667
23/4/2016 16:00,70,10,23,36.36333333
23/4/2016 16:10,80,0,23.06666667,36.23
23/4/2016 16:20,80,0,23,35.96666667
23/4/2016 16:30,70,0,23,35.76666667
23/4/2016 16:40,60,0,23,35.66333333
23/4/2016 16:50,60,0,23,35.53
23/4/2016 17:00,60,0,23,35.4
23/4/2016 17:10,80,0,23,35.16333333
23/4/2016 17:20,80,0,23,35.03
23/4/2016 17:30,80,10,23,34.96666667
23/4/2016 17:40,70,0,23,34.76666667
23/4/2016 17:50,80,0,23,34.63333333
23/4/2016 18:00,80,0,23,34.43333333
23/4/2016 18:10,190,0,23,34.2
23/4/2016 18:20,580,0,22.92666667,34.06666667
23/4/2016 18:30,480,0,23,36.03
23/4/2016 18:40,200,10,23,38.89666667
23/4/2016 18:50,120,0,23.03333333,40.16666667
23/4/2016 19:00,120,0,23.1,39.16666667
23/4/2016 19:10,140,0,23.1,39.69333333
23/4/2016 19:20,110,0,23.1,39.43333333
23/4/2016 19:30,110,0,23.1,38.96
23/4/2016 19:40,120,0,23.03333333,38.5
23/4/2016 19:50,100,10,23,38.02666667
23/4/2016 20:00,120,0,23,37.76666667
23/4/2016 20:10,120,0,23,37.43
23/4/2016 20:20,120,0,23,37.1725
23/4/2016 20:30,110,0,22.92666667,36.93333333
23/4/2016 20:40,110,0,22.89,36.76
23/4/2016 20:50,110,0,22.89,36.62666667
23/4/2016 21:00,100,0,22.89,36.53
23/4/2016 21:10,110,0,22.82333333,36.46333333
23/4/2016 21:20,60,10,22.79,36.29
23/4/2016 21:30,70,0,22.79,36.29
23/4/2016 21:40,60,0,22.76,36.43333333
23/4/2016 21:50,70,0,22.7,36.63333333
23/4/2016 22:00,90,10,22.66666667,36.6
23/4/2016 22:10,60,0,22.6,36.32666667
23/4/2016 22:20,60,0,22.6,36.29
23/4/2016 22:30,60,0,22.6,36.29
23/4/2016 22:40,60,0,22.5,36.2
23/4/2016 22:50,50,0,22.5,36.12666667
23/4/2016 23:00,60,0,22.5,36
23/4/2016 23:10,60,0,22.5,35.93333333
23/4/2016 23:20,60,0,22.46333333,35.86333333
23/4/2016 23:30,60,0,22.39,35.73
23/4/2016 23:40,60,0,22.39,35.7
23/4/2016 23:50,60,0,22.35666667,35.59
24/4/2016 0:00,60,0,22.29,35.53
24/4/2016 0:10,50,0,22.29,35.5
24/4/2016 0:20,50,0,22.29,35.5
24/4/2016 0:30,60,0,22.2,35.32666667
24/4/2016 0:40,60,0,22.2,35.32666667
24/4/2016 0:50,50,0,22.2,35.29
24/4/2016 1:00,60,0,22.2,35.29
24/4/2016 1:10,60,0,22.16666667,35.2
24/4/2016 1:20,60,0,22.1,35.2
24/4/2016 1:30,60,0,22.1,35.2
24/4/2016 1:40,60,0,22.1,35.2
24/4/2016 1:50,30,0,22.06666667,35.16333333
24/4/2016 2:00,40,0,22,35.09
24/4/2016 2:10,30,0,22,35.09
24/4/2016 2:20,30,0,22,35.16333333
24/4/2016 2:30,60,0,21.89,35.12666667
24/4/2016 2:40,70,0,21.89,35.2
24/4/2016 2:50,70,0,21.89,35.2
24/4/2016 3:00,50,0,21.89,35.2
24/4/2016 3:10,70,0,21.82333333,35.12666667
24/4/2016 3:20,50,0,21.79,35.2
24/4/2016 3:30,50,0,21.79,35.2
24/4/2016 3:40,60,0,21.79,35.2
24/4/2016 3:50,50,0,21.79,35.2
24/4/2016 4:00,60,0,21.76,35.29
24/4/2016 4:10,50,0,21.7,35.29
24/4/2016 4:20,60,0,21.7,35.29
24/4/2016 4:30,70,0,21.7,35.36333333
24/4/2016 4:40,50,0,21.7,35.4
24/4/2016 4:50,70,0,21.7,35.4
24/4/2016 5:00,50,0,21.6,35.32666667
24/4/2016 5:10,50,0,21.6,35.4
24/4/2016 5:20,50,0,21.6,35.4
24/4/2016 5:30,60,0,21.6,35.4
24/4/2016 5:40,50,0,21.5,35.4
24/4/2016 5:50,60,0,21.5,35.4
24/4/2016 6:00,60,0,21.5,35.5
24/4/2016 6:10,60,0,21.5,35.5
24/4/2016 6:20,60,0,21.5,35.5
24/4/2016 6:30,50,0,21.5,35.59
24/4/2016 6:40,50,0,21.5,35.59
24/4/2016 6:50,40,0,21.5,35.75666667
24/4/2016 7:00,50,0,21.5,36.22333333
24/4/2016 7:10,70,0,21.5,36.32666667
24/4/2016 7:20,70,0,21.5,36.46666667
24/4/2016 7:30,70,0,21.5,36.7
24/4/2016 7:40,70,0,21.5,36.76
24/4/2016 7:50,80,10,21.5,36.56
24/4/2016 8:00,100,0,21.5,36.5
24/4/2016 8:10,80,0,21.5,36.56
24/4/2016 8:20,70,0,21.5,36.5
24/4/2016 8:30,120,10,21.5,36.53
24/4/2016 8:40,70,10,21.5,36.59
24/4/2016 8:50,70,20,21.5,36.53
24/4/2016 9:00,140,20,21.5,36.79666667
24/4/2016 9:10,100,10,21.5,36.66333333
24/4/2016 9:20,100,10,21.5,36.59
24/4/2016 9:30,320,10,21.445,36.45
24/4/2016 9:40,330,0,21.39,36.29
24/4/2016 9:50,120,0,21.39,36.29
24/4/2016 10:00,80,0,21.39,37.12666667
24/4/2016 10:10,90,0,21.39,37.12666667
24/4/2016 10:20,100,0,21.39,36.83333333
24/4/2016 10:30,90,0,21.39,36.62666667
24/4/2016 10:40,100,0,21.39,36.46666667
24/4/2016 10:50,90,0,21.39,36.32666667
24/4/2016 11:00,90,0,21.39,36.2
24/4/2016 11:10,80,10,21.39,36.2
24/4/2016 11:20,80,0,21.39,36.23
24/4/2016 11:30,220,0,21.39,36.29
24/4/2016 11:40,400,0,21.39,36.29
24/4/2016 11:50,90,0,21.39,36.29
24/4/2016 12:00,70,0,21.5,36.5
24/4/2016 12:10,70,0,21.5,36.5
24/4/2016 12:20,60,0,21.5,36.5
24/4/2016 12:30,80,0,21.5,36.56
24/4/2016 12:40,60,0,21.55,36.545
24/4/2016 12:50,70,10,21.6,36.56
24/4/2016 13:00,60,0,21.6,36.5
24/4/2016 13:10,60,0,21.6,36.5
24/4/2016 13:20,70,0,21.6,36.43333333
24/4/2016 13:30,60,0,21.6,36.4
24/4/2016 13:40,50,0,21.66666667,36.46666667
24/4/2016 13:50,50,0,21.7,36.5
24/4/2016 14:00,50,0,21.7,36.5
24/4/2016 14:10,60,0,21.73,36.5
24/4/2016 14:20,70,10,21.79,36.5
24/4/2016 14:30,60,0,21.79,36.4
24/4/2016 14:40,60,0,21.79,36.4
24/4/2016 14:50,70,0,21.82333333,36.4
24/4/2016 15:00,70,0,21.89,36.4
24/4/2016 15:10,80,0,21.89,36.36333333
24/4/2016 15:20,60,0,21.89,36.29
24/4/2016 15:30,80,0,22,36.36333333
24/4/2016 15:40,70,0,22,36.29
24/4/2016 15:50,60,10,22,36.26
24/4/2016 16:00,60,0,22,36.2
24/4/2016 16:10,60,0,22,36.2
24/4/2016 16:20,80,0,22.03333333,36.23
24/4/2016 16:30,80,0,22.1,36.29
24/4/2016 16:40,80,0,22.1,36.26
24/4/2016 16:50,100,0,22.1,36.2
24/4/2016 17:00,90,0,22.1,36.16333333
24/4/2016 17:10,110,0,22.1,36.03
24/4/2016 17:20,100,0,22.13333333,35.86333333
24/4/2016 17:30,110,0,22.13333333,35.73
24/4/2016 17:40,120,0,22.13333333,36
24/4/2016 17:50,120,0,22.2,36
24/4/2016 18:00,110,0,22.2,36.03
24/4/2016 18:10,110,0,22.2,36.09
24/4/2016 18:20,110,0,22.2,36
24/4/2016 18:30,110,0,22.2,36
24/4/2016 18:40,110,0,22.16666667,36
24/4/2016 18:50,100,0,22.1,35.93333333
24/4/2016 19:00,100,0,22.16666667,35.79
24/4/2016 19:10,90,0,22.1,35.845
24/4/2016 19:20,70,0,22.1,35.73
24/4/2016 19:30,100,0,22.1,35.73
24/4/2016 19:40,100,0,22.1,35.79
24/4/2016 19:50,120,0,22.1,35.9
24/4/2016 20:00,110,0,22.1,35.82666667
24/4/2016 20:10,110,0,22.1,35.76
24/4/2016 20:20,110,10,22.03333333,35.62666667
24/4/2016 20:30,110,0,22,35.46666667
24/4/2016 20:40,110,0,22,35.4
24/4/2016 20:50,100,10,22,35.5
24/4/2016 21:00,90,0,21.92666667,35.5
24/4/2016 21:10,110,0,21.89,35.4
24/4/2016 21:20,90,0,21.89,35.4
24/4/2016 21:30,90,0,21.89,35.4
24/4/2016 21:40,80,0,21.89,35.4
24/4/2016 21:50,80,0,21.79,35.29
24/4/2016 22:00,80,10,21.79,35.29
24/4/2016 22:10,80,0,21.73,35.5
24/4/2016 22:20,80,0,21.73,35.43333333
24/4/2016 22:30,70,0,21.7,35.4
24/4/2016 22:40,70,0,21.7,35.36333333
24/4/2016 22:50,60,0,21.63333333,35.29
24/4/2016 23:00,60,0,21.6,35.26
24/4/2016 23:10,60,0,21.6,35.26
24/4/2016 23:20,80,0,21.6,35.2
24/4/2016 23:30,70,0,21.6,35.2
24/4/2016 23:40,80,0,21.5,35.2
24/4/2016 23:50,80,0,21.5,35.2
25/4/2016 0:00,70,0,21.5,35.23
25/4/2016 0:10,80,0,21.5,35.29
25/4/2016 0:20,70,0,21.46333333,35.2
25/4/2016 0:30,70,0,21.39,35.2
